seller_id,signup_date,account_type,country,primary_category,kyc_verified,num_bank_accounts
S01474,2024-09-23,individual,US,fashion_vintage,True,2
S01475,2022-04-04,individual,US,electronics,True,2
S01476,2020-03-11,individual,US,sneakers_streetwear,True,2
S01477,2024-01-15,individual,CA,sneakers_streetwear,True,1
S01478,2022-03-30,individual,US,fashion_vintage,True,2
S01479,2020-11-14,individual,US,fashion_vintage,True,1
S01480,2025-10-20,individual,US,cards_collectibles,True,1
S01481,2023-11-15,individual,US,fashion_vintage,True,1
S01482,2022-06-06,individual,US,sneakers_streetwear,True,3
S01483,2024-11-03,individual,US,fashion_vintage,True,1
S01484,2025-04-18,individual,US,cards_collectibles,True,1
S01485,2023-03-25,individual,US,electronics,True,1
S01486,2024-06-19,individual,US,electronics,True,1
S01487,2020-11-11,individual,US,watches_jewelry_luxury,True,2
S01488,2026-03-03,individual,AU,fashion_vintage,True,1
S01489,2025-07-04,individual,US,cards_collectibles,True,1
S01490,2024-01-03,individual,US,sneakers_streetwear,True,1
S01491,2022-10-11,individual,US,sneakers_streetwear,True,1
S01492,2020-01-24,individual,US,fashion_vintage,True,1
S01493,2026-01-31,individual,US,fashion_vintage,False,2
S01494,2026-01-20,individual,US,fashion_vintage,True,2
S01495,2023-05-14,individual,US,sneakers_streetwear,True,2
S01496,2022-08-16,individual,DE,fashion_vintage,True,1
S01497,2026-01-26,individual,US,cards_collectibles,True,1
S01498,2023-07-17,individual,US,fashion_vintage,True,1
S01499,2024-06-26,individual,US,fashion_vintage,True,1
S01500,2021-10-07,individual,US,watches_jewelry_luxury,True,1
S01501,2021-06-26,individual,US,electronics,True,1
S01502,2020-11-15,individual,US,sneakers_streetwear,True,1
S01503,2020-04-29,individual,US,sneakers_streetwear,True,1
S01504,2019-11-23,individual,US,fashion_vintage,False,1
S01505,2026-04-13,individual,US,fashion_vintage,True,1
S01506,2025-03-20,individual,US,fashion_vintage,True,2
S01507,2023-05-17,individual,US,fashion_vintage,True,1
S01508,2024-05-09,individual,US,sneakers_streetwear,False,1
S01509,2024-10-21,individual,US,cards_collectibles,True,1
S01510,2021-06-21,individual,US,sneakers_streetwear,True,1
S01511,2020-01-12,individual,US,sneakers_streetwear,True,3
S01512,2020-07-29,individual,AU,electronics,True,1
S01513,2021-12-19,individual,GB,cards_collectibles,True,1
S01514,2020-07-30,individual,CA,fashion_vintage,True,1
S01515,2025-05-15,individual,US,fashion_vintage,False,1
S01516,2022-12-31,individual,GB,fashion_vintage,True,1
S01517,2024-11-14,individual,US,cards_collectibles,True,1
S01518,2021-03-29,individual,CA,fashion_vintage,True,1
S01519,2020-05-13,individual,US,fashion_vintage,True,2
S01520,2021-12-12,individual,US,fashion_vintage,True,1
S01521,2025-05-01,individual,GB,electronics,True,2
S01522,2022-03-09,individual,AU,cards_collectibles,True,1
S01523,2025-09-05,individual,US,sneakers_streetwear,True,1
S01524,2025-03-01,business,US,fashion_vintage,True,1
S01525,2023-05-18,individual,DE,watches_jewelry_luxury,True,1
S01526,2022-07-17,individual,US,cards_collectibles,True,2
S01527,2020-09-30,individual,US,fashion_vintage,True,1
S01528,2026-01-30,individual,US,fashion_vintage,True,1
S01529,2025-08-10,individual,US,fashion_vintage,True,1
S01530,2026-06-08,individual,US,fashion_vintage,True,1
S01531,2024-10-20,individual,GB,fashion_vintage,False,1
S01532,2023-12-07,individual,GB,fashion_vintage,True,1
S01533,2024-01-08,individual,US,sneakers_streetwear,True,1
S01534,2024-12-12,individual,US,cards_collectibles,True,1
S01535,2019-09-17,business,US,sneakers_streetwear,True,1
S01536,2021-05-03,individual,US,watches_jewelry_luxury,True,1
S01537,2021-09-28,individual,US,fashion_vintage,True,1
S01538,2022-11-01,individual,US,fashion_vintage,True,2
S01539,2021-07-11,individual,US,fashion_vintage,True,1
S01540,2021-05-02,individual,US,cards_collectibles,True,1
S01541,2022-03-23,individual,US,fashion_vintage,True,1
S01542,2026-05-01,individual,US,sneakers_streetwear,False,2
S01543,2024-12-25,individual,US,sneakers_streetwear,True,1
S01544,2022-12-01,individual,US,sneakers_streetwear,False,1
S01545,2020-11-23,individual,US,fashion_vintage,False,1
S01546,2023-03-01,individual,US,fashion_vintage,True,1
S01547,2019-09-29,business,US,watches_jewelry_luxury,True,1
S01548,2026-03-28,individual,AU,electronics,False,1
S01549,2025-01-19,individual,US,cards_collectibles,True,2
S01550,2023-02-17,individual,US,fashion_vintage,True,1
S01551,2026-08-04,individual,US,electronics,False,1
S01552,2020-01-22,individual,US,cards_collectibles,True,1
S01553,2020-04-22,individual,US,fashion_vintage,True,1
S01554,2020-07-25,individual,DE,cards_collectibles,True,1
S01555,2025-09-26,individual,US,sneakers_streetwear,True,1
S01556,2021-10-28,individual,US,fashion_vintage,True,1
S01557,2023-11-08,individual,US,fashion_vintage,True,1
S01558,2023-06-10,individual,US,fashion_vintage,True,1
S01559,2025-06-12,individual,US,electronics,True,1
S01560,2024-08-04,individual,US,sneakers_streetwear,True,1
S01561,2024-04-02,individual,US,watches_jewelry_luxury,True,1
S01562,2026-07-19,individual,US,watches_jewelry_luxury,True,1
S01563,2026-07-11,individual,US,fashion_vintage,True,1
S01564,2020-08-31,individual,US,fashion_vintage,False,1
S01565,2022-09-27,individual,US,electronics,True,1
S01566,2019-12-22,individual,GB,fashion_vintage,True,1
S01567,2021-06-13,individual,US,fashion_vintage,True,1
S01568,2025-05-26,individual,US,fashion_vintage,True,1
S01569,2024-12-15,individual,CA,fashion_vintage,False,1
S01570,2020-06-20,individual,US,sneakers_streetwear,True,1
S01571,2026-04-07,individual,US,watches_jewelry_luxury,True,2
S01572,2023-10-24,individual,US,electronics,True,1
S01573,2022-03-26,individual,US,fashion_vintage,True,1
S01574,2020-03-24,individual,US,electronics,True,1
S01575,2025-04-04,individual,US,watches_jewelry_luxury,True,1
S01576,2023-07-16,individual,US,fashion_vintage,True,2
S01577,2026-04-03,individual,US,cards_collectibles,True,1
S01578,2022-10-14,individual,US,fashion_vintage,True,1
S01579,2025-06-06,individual,US,sneakers_streetwear,True,1
S01580,2024-01-15,individual,US,sneakers_streetwear,True,1
S01581,2022-08-24,individual,CA,sneakers_streetwear,False,1
S01582,2023-08-08,individual,US,sneakers_streetwear,True,3
S01583,2023-01-23,individual,US,electronics,True,1
S01584,2025-01-15,individual,US,sneakers_streetwear,True,1
S01585,2024-08-28,individual,US,cards_collectibles,True,1
S01586,2019-09-18,individual,US,fashion_vintage,False,1
S01587,2025-05-22,individual,GB,watches_jewelry_luxury,True,1
S01588,2021-03-09,individual,US,fashion_vintage,True,1
S01589,2025-12-13,individual,US,fashion_vintage,True,1
S01590,2020-05-31,individual,US,sneakers_streetwear,False,1
S01591,2026-05-19,individual,US,fashion_vintage,True,1
S01592,2021-03-04,individual,US,sneakers_streetwear,True,2
S01593,2025-12-16,individual,US,watches_jewelry_luxury,True,2
S01594,2020-07-14,individual,US,sneakers_streetwear,True,1
S01595,2020-04-09,individual,US,fashion_vintage,True,1
S01596,2024-03-06,individual,FR,sneakers_streetwear,True,1
S01597,2020-11-13,individual,US,cards_collectibles,True,1
S01598,2021-01-29,individual,AU,sneakers_streetwear,True,1
S01599,2025-08-30,individual,US,fashion_vintage,True,3
S01600,2022-05-30,business,US,fashion_vintage,True,3
S01601,2024-07-30,individual,US,fashion_vintage,True,1
S01602,2021-04-06,individual,US,fashion_vintage,True,1
S01603,2022-10-21,individual,US,cards_collectibles,True,1
S01604,2021-11-25,individual,US,fashion_vintage,True,1
S01605,2023-03-21,individual,GB,cards_collectibles,False,1
S01606,2026-02-05,individual,US,fashion_vintage,True,1
S01607,2026-01-03,business,US,cards_collectibles,True,1
S01608,2021-08-04,business,US,fashion_vintage,True,2
S01609,2022-06-26,individual,US,cards_collectibles,True,2
S01610,2024-08-23,individual,US,fashion_vintage,True,1
S01611,2025-12-08,individual,US,cards_collectibles,True,1
S01612,2020-04-22,individual,US,fashion_vintage,True,1
S01613,2020-04-24,individual,US,electronics,True,2
S01614,2022-10-13,individual,US,watches_jewelry_luxury,True,1
S01615,2021-02-07,individual,US,watches_jewelry_luxury,True,1
S01616,2019-09-30,individual,US,electronics,False,1
S01617,2021-09-29,individual,US,fashion_vintage,True,1
S01618,2025-11-15,individual,US,fashion_vintage,True,1
S01619,2021-07-20,individual,US,watches_jewelry_luxury,True,2
S01620,2021-06-19,individual,US,watches_jewelry_luxury,True,1
S01621,2021-11-02,individual,US,fashion_vintage,True,1
S01622,2023-12-13,individual,US,fashion_vintage,True,1
S01623,2022-08-15,individual,US,fashion_vintage,True,1
S01624,2023-05-28,individual,US,fashion_vintage,True,2
S01625,2020-03-24,individual,US,watches_jewelry_luxury,True,1
S01626,2025-01-13,individual,US,fashion_vintage,True,2
S01627,2023-03-25,individual,US,fashion_vintage,True,1
S01628,2024-05-13,individual,US,electronics,True,1
S01629,2021-02-24,individual,US,fashion_vintage,True,1
S01630,2023-10-30,business,US,sneakers_streetwear,False,1
S01631,2024-01-31,individual,US,fashion_vintage,True,1
S01632,2020-07-13,business,US,fashion_vintage,True,1
S01633,2023-09-21,individual,US,fashion_vintage,True,1
S01634,2025-07-23,individual,DE,electronics,True,1
S01635,2026-01-28,individual,CA,fashion_vintage,True,1
S01636,2021-12-24,individual,CA,fashion_vintage,False,1
S01637,2020-05-06,individual,US,electronics,True,2
S01638,2026-05-25,individual,US,cards_collectibles,False,3
S01639,2020-09-24,individual,US,cards_collectibles,True,1
S01640,2025-04-05,individual,US,watches_jewelry_luxury,True,1
S01641,2020-06-24,individual,GB,sneakers_streetwear,True,2
S01642,2020-09-02,individual,US,fashion_vintage,True,1
S01643,2026-05-22,individual,US,fashion_vintage,True,1
S01644,2022-04-25,individual,DE,sneakers_streetwear,True,3
S01645,2025-06-11,individual,GB,electronics,True,1
S01646,2026-01-21,individual,US,fashion_vintage,True,1
S01647,2019-09-14,individual,US,cards_collectibles,False,1
S01648,2023-10-15,individual,US,fashion_vintage,True,1
S01649,2026-07-09,individual,US,electronics,True,2
S01650,2023-02-12,individual,US,watches_jewelry_luxury,True,1
S01651,2023-08-29,individual,US,sneakers_streetwear,True,1
S01652,2026-05-16,individual,US,electronics,True,2
S01653,2022-01-28,individual,FR,sneakers_streetwear,True,2
S01654,2022-09-19,individual,US,cards_collectibles,False,2
S01655,2025-12-04,individual,US,sneakers_streetwear,True,1
S01656,2022-01-09,individual,US,electronics,True,1
S01657,2020-06-19,individual,US,fashion_vintage,True,1
S01658,2022-12-21,individual,US,fashion_vintage,True,1
S01659,2023-06-21,business,US,sneakers_streetwear,True,1
S01660,2022-10-21,individual,US,watches_jewelry_luxury,False,1
S01661,2020-12-25,individual,US,fashion_vintage,True,1
S01662,2023-07-28,individual,US,fashion_vintage,True,1
S01663,2022-10-19,individual,US,sneakers_streetwear,True,1
S01664,2024-08-31,business,US,electronics,True,2
S01665,2025-12-28,individual,DE,sneakers_streetwear,True,1
S01666,2025-05-22,individual,US,fashion_vintage,True,1
S01667,2019-12-05,individual,US,watches_jewelry_luxury,False,1
S01668,2023-09-22,individual,US,sneakers_streetwear,True,1
S01669,2019-10-15,individual,US,sneakers_streetwear,True,1
S01670,2021-06-13,individual,US,electronics,True,2
S01671,2024-12-19,individual,US,electronics,True,1
S01672,2024-02-20,individual,US,fashion_vintage,True,1
S01673,2025-07-25,business,US,watches_jewelry_luxury,True,1
S01674,2021-09-27,individual,US,fashion_vintage,True,2
S01675,2024-07-05,business,US,electronics,True,1
S01676,2020-02-01,individual,AU,sneakers_streetwear,True,1
S01677,2020-06-19,individual,DE,fashion_vintage,True,1
S01678,2023-01-28,individual,US,electronics,True,1
S01679,2024-05-09,individual,US,cards_collectibles,False,1
S01680,2022-10-27,individual,US,watches_jewelry_luxury,True,1
S01681,2022-01-31,individual,US,fashion_vintage,True,1
S01682,2024-12-30,individual,GB,fashion_vintage,True,1
S01683,2023-11-30,individual,US,fashion_vintage,False,1
S01684,2025-05-04,individual,US,sneakers_streetwear,True,1
S01685,2019-12-01,individual,GB,fashion_vintage,False,1
S01686,2021-01-07,individual,US,watches_jewelry_luxury,True,1
S01687,2023-09-21,individual,US,fashion_vintage,False,1
S01688,2025-11-16,individual,AU,fashion_vintage,True,1
S01689,2024-01-06,individual,US,sneakers_streetwear,True,1
S01690,2020-03-01,individual,US,fashion_vintage,True,1
S01691,2019-10-10,individual,DE,electronics,True,1
S01692,2025-12-24,individual,US,electronics,True,1
S01693,2020-09-19,individual,US,watches_jewelry_luxury,True,3
S01694,2024-04-10,individual,AU,fashion_vintage,True,1
S01695,2025-10-16,individual,US,fashion_vintage,True,2
S01696,2024-03-26,individual,US,sneakers_streetwear,True,1
S01697,2025-01-14,individual,US,cards_collectibles,True,1
S01698,2022-01-05,individual,US,sneakers_streetwear,True,1
S01699,2025-09-15,individual,US,fashion_vintage,True,1
S01700,2025-07-19,business,US,watches_jewelry_luxury,True,1
S01701,2023-03-02,individual,US,sneakers_streetwear,True,1
S01702,2021-12-02,individual,AU,watches_jewelry_luxury,False,1
S01703,2026-06-07,individual,US,cards_collectibles,True,1
S01704,2022-12-12,individual,US,fashion_vintage,True,1
S01705,2022-07-13,individual,US,fashion_vintage,True,1
S01706,2021-01-19,business,US,watches_jewelry_luxury,True,2
S01707,2025-06-14,individual,US,cards_collectibles,False,1
S01708,2026-06-28,individual,US,fashion_vintage,True,1
S01709,2020-01-06,individual,US,fashion_vintage,True,1
S01710,2019-09-04,individual,FR,fashion_vintage,True,1
S01711,2026-05-30,individual,US,fashion_vintage,True,1
S01712,2023-11-10,individual,US,cards_collectibles,True,1
S01713,2020-09-27,business,US,sneakers_streetwear,False,1
S01714,2021-02-09,individual,US,fashion_vintage,True,2
S01715,2024-05-16,individual,US,electronics,True,1
S01716,2024-11-26,individual,US,fashion_vintage,True,1
S01717,2020-03-20,individual,CA,fashion_vintage,True,1
S01718,2025-04-28,individual,GB,fashion_vintage,True,1
S01719,2021-06-29,individual,US,fashion_vintage,True,1
S01720,2020-01-11,individual,US,cards_collectibles,True,1
S01721,2020-09-10,individual,US,sneakers_streetwear,True,1
S01722,2022-05-16,individual,US,sneakers_streetwear,True,1
S01723,2024-09-01,individual,US,cards_collectibles,True,1
S01724,2026-07-05,individual,US,fashion_vintage,True,1
S01725,2022-06-18,individual,US,watches_jewelry_luxury,True,1
S01726,2021-10-01,individual,US,watches_jewelry_luxury,True,1
S01727,2022-12-22,individual,US,cards_collectibles,True,1
S01728,2022-06-21,individual,US,fashion_vintage,True,2
S01729,2026-03-04,individual,US,cards_collectibles,True,3
S01730,2023-04-18,individual,US,cards_collectibles,True,1
S01731,2023-01-14,individual,AU,fashion_vintage,True,1
S01732,2021-11-01,individual,US,fashion_vintage,False,1
S01733,2023-03-21,individual,US,fashion_vintage,True,2
S01734,2026-04-07,individual,US,cards_collectibles,True,1
S01735,2019-10-18,individual,US,fashion_vintage,True,1
S01736,2020-07-09,individual,US,fashion_vintage,True,1
S01737,2020-04-11,individual,US,fashion_vintage,True,1
S01738,2025-07-25,individual,US,fashion_vintage,True,1
S01739,2021-01-07,individual,US,sneakers_streetwear,True,1
S01740,2024-09-15,individual,US,watches_jewelry_luxury,False,1
S01741,2023-09-21,individual,CA,sneakers_streetwear,True,1
S01742,2023-02-01,individual,US,watches_jewelry_luxury,True,1
S01743,2019-11-08,individual,GB,electronics,True,1
S01744,2025-04-10,individual,US,electronics,False,1
S01745,2022-12-27,individual,US,watches_jewelry_luxury,True,1
S01746,2020-07-31,individual,US,fashion_vintage,True,1
S01747,2024-04-22,individual,US,sneakers_streetwear,True,1
S01748,2026-01-13,individual,US,cards_collectibles,True,1
S01749,2022-06-09,individual,GB,watches_jewelry_luxury,True,1
S01750,2020-05-12,individual,US,fashion_vintage,True,1
S01751,2020-12-26,individual,US,fashion_vintage,True,1
S01752,2022-01-18,individual,US,electronics,True,1
S01753,2024-02-25,individual,US,sneakers_streetwear,True,1
S01754,2022-11-14,individual,US,watches_jewelry_luxury,True,1
S01755,2020-05-06,individual,US,electronics,True,1
S01756,2026-08-09,individual,US,electronics,False,1
S01757,2020-11-09,individual,US,watches_jewelry_luxury,True,2
S01758,2019-10-21,business,US,electronics,False,1
S01759,2024-12-13,individual,US,electronics,True,3
S01760,2022-07-19,individual,US,fashion_vintage,True,1
S01761,2020-08-08,individual,US,fashion_vintage,True,1
S01762,2020-02-04,individual,FR,cards_collectibles,True,1
S01763,2021-05-14,individual,DE,sneakers_streetwear,True,1
S01764,2025-11-30,individual,DE,electronics,False,1
S01765,2021-12-28,business,US,fashion_vintage,True,1
S01766,2020-09-20,individual,US,electronics,True,1
S01767,2025-09-15,individual,US,fashion_vintage,True,1
S01768,2026-07-27,individual,US,electronics,True,1
S01769,2024-06-04,individual,US,sneakers_streetwear,True,1
S01770,2021-08-29,individual,US,watches_jewelry_luxury,True,1
S01771,2023-02-14,individual,US,cards_collectibles,True,1
S01772,2024-11-18,individual,US,fashion_vintage,True,1
S01773,2025-09-11,individual,US,fashion_vintage,True,1
S01774,2022-07-11,individual,US,sneakers_streetwear,True,1
S01775,2020-09-14,individual,US,fashion_vintage,True,1
S01776,2021-05-31,individual,US,sneakers_streetwear,True,1
S01777,2024-08-04,individual,US,fashion_vintage,True,1
S01778,2025-02-27,individual,GB,sneakers_streetwear,True,2
S01779,2022-08-17,individual,AU,sneakers_streetwear,False,1
S01780,2023-05-25,individual,US,fashion_vintage,True,1
S01781,2023-12-26,business,US,fashion_vintage,True,1
S01782,2022-12-31,individual,US,fashion_vintage,True,1
S01783,2022-12-24,individual,DE,fashion_vintage,True,1
S01784,2024-11-15,individual,US,electronics,True,1
S01785,2022-05-30,individual,CA,cards_collectibles,True,2
S01786,2026-06-01,individual,US,electronics,True,2
S01787,2026-05-05,individual,GB,cards_collectibles,True,1
S01788,2019-11-03,individual,US,electronics,True,1
S01789,2023-09-03,individual,GB,fashion_vintage,True,1
S01790,2025-10-18,individual,US,fashion_vintage,True,1
S01791,2026-07-02,individual,US,cards_collectibles,True,1
S01792,2022-03-15,individual,US,watches_jewelry_luxury,True,1
S01793,2024-07-16,individual,US,watches_jewelry_luxury,True,2
S01794,2024-08-15,individual,US,sneakers_streetwear,True,1
S01795,2025-04-17,individual,US,watches_jewelry_luxury,True,3
S01796,2026-01-10,individual,US,cards_collectibles,True,1
S01797,2022-08-14,individual,US,sneakers_streetwear,True,1
S01798,2024-02-10,individual,US,watches_jewelry_luxury,True,1
S01799,2021-02-13,individual,US,sneakers_streetwear,True,1
S01800,2021-11-24,individual,US,fashion_vintage,True,2
S01801,2022-05-19,individual,CA,fashion_vintage,True,3
S01802,2019-10-29,individual,US,fashion_vintage,True,1
S01803,2026-07-30,individual,US,electronics,True,1
S01804,2020-05-15,individual,US,fashion_vintage,True,1
S01805,2021-05-23,individual,US,cards_collectibles,True,1
S01806,2021-10-11,individual,US,electronics,True,1
S01807,2021-08-19,individual,US,cards_collectibles,True,1
S01808,2024-12-27,individual,GB,fashion_vintage,True,1
S01809,2021-07-22,individual,GB,fashion_vintage,True,1
S01810,2025-08-05,business,US,fashion_vintage,True,2
S01811,2021-10-29,individual,US,sneakers_streetwear,True,1
S01812,2023-07-04,individual,US,watches_jewelry_luxury,True,1
S01813,2023-10-26,individual,CA,watches_jewelry_luxury,True,1
S01814,2024-06-03,individual,US,sneakers_streetwear,True,2
S01815,2023-01-22,individual,US,fashion_vintage,True,1
S01816,2026-07-08,individual,US,fashion_vintage,True,1
S01817,2023-01-12,individual,US,watches_jewelry_luxury,True,1
S01818,2021-09-12,individual,US,sneakers_streetwear,True,1
S01819,2020-05-17,individual,DE,sneakers_streetwear,True,1
S01820,2025-05-23,individual,US,fashion_vintage,True,1
S01821,2022-07-23,individual,US,sneakers_streetwear,True,1
S01822,2022-01-07,individual,US,fashion_vintage,True,1
S01823,2020-10-06,individual,US,electronics,True,1
S01824,2024-09-07,individual,US,sneakers_streetwear,True,1
S01825,2025-05-22,individual,US,sneakers_streetwear,True,1
S01826,2022-05-20,individual,GB,cards_collectibles,True,1
S01827,2019-09-21,business,US,fashion_vintage,True,1
S01828,2022-08-20,individual,CA,sneakers_streetwear,True,1
S01829,2025-02-24,individual,US,cards_collectibles,True,1
S01830,2024-04-15,individual,US,fashion_vintage,True,1
S01831,2025-11-29,individual,US,sneakers_streetwear,True,1
S01832,2023-05-19,individual,US,watches_jewelry_luxury,True,1
S01833,2020-11-22,individual,US,cards_collectibles,True,1
S01834,2026-03-03,individual,US,fashion_vintage,True,3
S01835,2021-04-29,business,AU,sneakers_streetwear,True,3
S01836,2021-03-13,individual,US,electronics,True,1
S01837,2024-03-28,individual,AU,fashion_vintage,False,2
S01838,2020-07-02,individual,US,watches_jewelry_luxury,True,1
S01839,2024-08-22,individual,US,fashion_vintage,True,1
S01840,2022-09-12,individual,FR,sneakers_streetwear,True,1
S01841,2021-04-10,individual,CA,fashion_vintage,True,1
S01842,2024-04-05,individual,US,electronics,True,2
S01843,2020-05-29,individual,US,fashion_vintage,True,3
S01844,2023-02-15,individual,US,electronics,True,1
S01845,2020-09-28,business,US,fashion_vintage,True,1
S01846,2024-09-01,individual,US,fashion_vintage,True,3
S01847,2022-12-20,individual,US,fashion_vintage,True,1
S01848,2022-11-20,individual,US,sneakers_streetwear,True,1
S01849,2026-07-18,individual,US,watches_jewelry_luxury,True,1
S01850,2024-12-27,individual,US,sneakers_streetwear,True,1
S01851,2026-06-13,individual,US,electronics,True,2
S01852,2024-02-28,individual,US,electronics,True,3
S01853,2019-10-15,individual,US,cards_collectibles,False,1
S01854,2026-02-27,individual,US,fashion_vintage,True,1
S01855,2021-04-19,individual,US,electronics,True,3
S01856,2023-06-03,individual,US,cards_collectibles,True,1
S01857,2024-06-23,individual,GB,sneakers_streetwear,True,1
S01858,2022-05-24,individual,US,fashion_vintage,True,1
S01859,2019-09-16,individual,GB,fashion_vintage,True,1
S01860,2022-07-11,individual,US,watches_jewelry_luxury,False,1
S01861,2019-12-25,business,US,cards_collectibles,True,1
S01862,2020-12-14,individual,US,sneakers_streetwear,True,1
S01863,2021-08-30,individual,US,watches_jewelry_luxury,True,1
S01864,2021-07-04,individual,US,sneakers_streetwear,True,1
S01865,2023-05-21,individual,US,cards_collectibles,True,1
S01866,2024-04-27,individual,CA,fashion_vintage,True,1
S01867,2022-11-11,individual,US,fashion_vintage,True,1
S01868,2025-06-12,individual,DE,fashion_vintage,True,2
S01869,2025-06-16,individual,DE,sneakers_streetwear,True,1
S01870,2020-01-31,business,AU,sneakers_streetwear,False,1
S01871,2023-08-10,individual,US,cards_collectibles,True,1
S01872,2019-11-30,individual,DE,watches_jewelry_luxury,True,1
S01873,2021-01-11,individual,US,fashion_vintage,True,1
S01874,2026-07-02,individual,US,cards_collectibles,True,1
S01875,2020-05-26,individual,US,sneakers_streetwear,True,2
S01876,2025-09-07,individual,US,fashion_vintage,True,1
S01877,2021-09-30,individual,US,sneakers_streetwear,True,1
S01878,2026-01-15,individual,US,sneakers_streetwear,True,1
S01879,2020-10-13,individual,US,electronics,True,2
S01880,2021-09-14,business,US,electronics,False,1
S01881,2024-08-12,individual,US,sneakers_streetwear,True,1
S01882,2026-07-16,individual,US,watches_jewelry_luxury,False,1
S01883,2021-04-18,individual,US,fashion_vintage,True,2
S01884,2022-12-26,individual,US,electronics,True,1
S01885,2026-04-07,individual,AU,cards_collectibles,True,1
S01886,2025-12-02,individual,US,fashion_vintage,True,1
S01887,2022-05-29,individual,US,fashion_vintage,True,2
S01888,2025-12-12,individual,US,fashion_vintage,True,1
S01889,2025-05-19,individual,US,fashion_vintage,True,1
S01890,2021-04-30,individual,US,cards_collectibles,False,1
S01891,2022-05-05,business,US,sneakers_streetwear,True,2
S01892,2025-02-20,business,US,electronics,True,1
S01893,2019-10-19,individual,US,fashion_vintage,True,2
S01894,2024-05-10,individual,US,sneakers_streetwear,True,2
S01895,2021-04-03,individual,US,electronics,True,1
S01896,2022-04-17,individual,US,fashion_vintage,True,1
S01897,2021-09-08,individual,US,fashion_vintage,True,2
S01898,2025-04-05,individual,AU,watches_jewelry_luxury,True,1
S01899,2021-09-15,individual,US,electronics,True,1
S01900,2025-04-01,individual,US,watches_jewelry_luxury,True,1
S01901,2020-10-25,individual,CA,fashion_vintage,True,1
S01902,2025-04-01,individual,US,fashion_vintage,True,3
S01903,2023-02-18,individual,CA,fashion_vintage,True,1
S01904,2019-09-29,individual,US,fashion_vintage,False,3
S01905,2024-07-11,individual,US,fashion_vintage,True,2
S01906,2025-11-07,individual,US,fashion_vintage,True,1
S01907,2021-06-20,individual,US,cards_collectibles,True,1
S01908,2021-11-06,individual,US,cards_collectibles,False,2
S01909,2020-10-13,individual,US,fashion_vintage,True,1
S01910,2023-06-11,individual,US,fashion_vintage,True,1
S01911,2023-04-07,individual,CA,fashion_vintage,True,1
S01912,2023-05-23,individual,US,cards_collectibles,True,1
S01913,2025-04-09,individual,FR,watches_jewelry_luxury,True,3
S01914,2021-03-06,individual,US,watches_jewelry_luxury,True,1
S01915,2023-01-01,individual,US,fashion_vintage,True,1
S01916,2020-06-08,individual,US,fashion_vintage,True,1
S01917,2024-11-08,individual,US,watches_jewelry_luxury,True,2
S01918,2026-04-14,individual,US,watches_jewelry_luxury,True,1
S01919,2021-11-07,business,US,fashion_vintage,True,1
S01920,2021-08-19,individual,US,electronics,True,1
S01921,2022-10-16,individual,US,sneakers_streetwear,True,1
S01922,2026-03-25,individual,US,electronics,True,1
S01923,2022-05-17,individual,GB,fashion_vintage,True,1
S01924,2023-11-06,business,US,watches_jewelry_luxury,True,2
S01925,2022-03-15,individual,US,cards_collectibles,True,1
S01926,2019-12-12,individual,US,sneakers_streetwear,True,1
S01927,2025-02-23,individual,US,sneakers_streetwear,False,2
S01928,2023-12-31,individual,US,fashion_vintage,True,1
S01929,2020-02-11,individual,US,fashion_vintage,True,1
S01930,2023-07-19,business,US,fashion_vintage,True,1
S01931,2020-05-15,individual,US,fashion_vintage,True,1
S01932,2025-07-22,individual,US,watches_jewelry_luxury,True,1
S01933,2019-09-17,individual,US,fashion_vintage,True,1
S01934,2023-01-17,individual,US,electronics,True,1
S01935,2021-01-20,individual,US,fashion_vintage,True,1
S01936,2024-07-31,individual,US,fashion_vintage,True,1
S01937,2020-09-14,individual,US,fashion_vintage,False,1
S01938,2020-12-17,individual,AU,sneakers_streetwear,True,1
S01939,2024-04-11,individual,US,cards_collectibles,True,2
S01940,2022-04-19,individual,US,sneakers_streetwear,True,1
S01941,2023-03-28,individual,US,sneakers_streetwear,True,3
S01942,2026-06-02,individual,US,cards_collectibles,True,1
S01943,2023-07-21,individual,US,sneakers_streetwear,True,2
S01944,2026-08-18,individual,US,electronics,False,1
S01945,2021-02-09,individual,US,fashion_vintage,True,1
S01946,2020-04-30,individual,US,fashion_vintage,True,2
S01947,2020-05-25,individual,CA,fashion_vintage,False,1
S01948,2021-03-17,individual,US,cards_collectibles,True,1
S01949,2020-01-30,individual,US,watches_jewelry_luxury,True,1
S01950,2026-06-15,individual,US,fashion_vintage,True,1
S01951,2026-06-29,individual,US,electronics,True,1
S01952,2021-10-02,individual,US,fashion_vintage,True,1
S01953,2021-09-27,business,US,electronics,True,1
S01954,2025-02-21,individual,US,fashion_vintage,True,1
S01955,2019-10-21,individual,US,sneakers_streetwear,True,1
S01956,2024-12-05,individual,US,sneakers_streetwear,True,2
S01957,2023-10-10,individual,US,fashion_vintage,True,1
S01958,2025-09-11,individual,US,fashion_vintage,True,1
S01959,2025-10-03,individual,US,sneakers_streetwear,True,1
S01960,2023-04-08,individual,CA,sneakers_streetwear,True,2
S01961,2026-02-27,individual,US,watches_jewelry_luxury,False,2
S01962,2020-09-29,individual,US,cards_collectibles,True,1
S01963,2025-05-07,individual,US,sneakers_streetwear,True,1
