order_id,seller_id,buyer_id,order_ts,category,item_price,shipping_fee,payment_method,buyer_country,order_status
O071637,S00399,B01960,2026-08-27 12:25:56,fashion_vintage,46.04,4.58,card,US,completed
O071638,S01108,B06124,2026-08-27 12:26:34,fashion_vintage,39.27,12.16,wallet,GB,completed
O071639,S01524,B05805,2026-08-27 12:27:12,fashion_vintage,43.16,8.21,card,US,completed
O071640,S00237,B05664,2026-08-27 12:29:19,fashion_vintage,41.37,6.31,card,DE,completed
O071641,S01128,B00505,2026-08-27 12:29:46,fashion_vintage,69.53,9.54,card,US,refunded
O071642,S00490,B00992,2026-08-27 12:32:45,fashion_vintage,25.42,8.38,card,US,completed
O071643,S01736,B01831,2026-08-27 12:34:37,fashion_vintage,30.42,4.71,card,US,completed
O071644,S01338,B06605,2026-08-27 12:35:48,fashion_vintage,16.63,11.59,card,US,completed
O071645,S00528,B09630,2026-08-27 12:36:29,fashion_vintage,25.74,6.49,card,US,completed
O071646,S01042,B08442,2026-08-27 12:36:38,fashion_vintage,32.71,8.81,card,US,completed
O071647,S00469,B02063,2026-08-27 12:38:32,fashion_vintage,22.99,8.56,wallet,US,completed
O071648,S01629,B02827,2026-08-27 12:40:37,fashion_vintage,18.8,10.72,card,US,completed
O071649,S01524,B05631,2026-08-27 12:42:34,fashion_vintage,29.95,8.84,card,US,completed
O071650,S00898,B12572,2026-08-27 12:43:00,fashion_vintage,75.31,11.1,wallet,US,completed
O071651,S00725,B12220,2026-08-27 12:45:12,sneakers_streetwear,115.57,9.81,card,GB,completed
O071652,S01843,B11046,2026-08-27 12:46:01,fashion_vintage,44.72,6.4,card,US,completed
O071653,S01965,B04448,2026-08-27 12:46:22,cards_collectibles,28.81,7.64,card,US,completed
O071654,S01261,B14031,2026-08-27 12:47:10,fashion_vintage,38.36,9.22,card,US,completed
O071655,S00204,B06056,2026-08-27 12:47:42,fashion_vintage,19.35,10.04,card,US,completed
O071656,S01520,B11052,2026-08-27 12:48:16,fashion_vintage,26.89,7.91,card,US,completed
O071657,S01618,B12984,2026-08-27 12:49:24,fashion_vintage,32.81,5.54,card,US,refunded
O071658,S00421,B09630,2026-08-27 12:52:49,electronics,598.15,12.86,card,US,completed
O071659,S00586,B08558,2026-08-27 12:53:53,fashion_vintage,31.71,8.98,card,US,completed
O071660,S00300,B09479,2026-08-27 12:53:56,fashion_vintage,70.54,6.94,wallet,US,completed
O071661,S00972,B06690,2026-08-27 12:54:13,fashion_vintage,31.62,6.44,card,US,completed
O071662,S01024,B04086,2026-08-27 12:55:01,sneakers_streetwear,113.43,6.51,card,US,completed
O071663,S01907,B10294,2026-08-27 12:55:39,cards_collectibles,25.51,6.51,wallet,US,completed
O071664,S00660,B10845,2026-08-27 12:55:47,fashion_vintage,26.62,6.16,wallet,US,completed
O071665,S00673,B00246,2026-08-27 12:59:22,sneakers_streetwear,263.2,11.29,wallet,US,completed
O071666,S01469,B08015,2026-08-27 13:00:06,fashion_vintage,33.32,7.05,wallet,US,completed
O071667,S00534,B00635,2026-08-27 13:01:45,electronics,103.0,10.12,wallet,US,completed
O071668,S00691,B06923,2026-08-27 13:02:35,fashion_vintage,17.66,7.32,wallet,CA,completed
O071669,S01067,B07858,2026-08-27 13:03:02,fashion_vintage,43.93,10.9,card,US,completed
O071670,S01600,B01563,2026-08-27 13:03:04,fashion_vintage,17.13,10.95,card,US,completed
O071671,S00584,B06735,2026-08-27 13:03:40,fashion_vintage,19.52,5.69,card,US,completed
O071672,S01568,B02412,2026-08-27 13:05:26,fashion_vintage,54.8,7.21,card,US,completed
O071673,S01761,B09658,2026-08-27 13:05:50,fashion_vintage,33.37,7.56,wallet,US,completed
O071674,S01639,B08695,2026-08-27 13:05:52,cards_collectibles,350.71,14.4,card,GB,completed
O071675,S01026,B08490,2026-08-27 13:06:55,fashion_vintage,55.54,12.13,card,US,completed
O071676,S01963,B07227,2026-08-27 13:07:27,sneakers_streetwear,265.97,11.08,card,US,completed
O071677,S01602,B06992,2026-08-27 13:10:22,fashion_vintage,90.59,6.67,card,US,completed
O071678,S01998,B11712,2026-08-27 13:12:21,electronics,337.49,12.03,wallet,US,completed
O071679,S01400,B01276,2026-08-27 13:14:54,fashion_vintage,18.36,12.1,card,US,completed
O071680,S00218,B13217,2026-08-27 13:15:55,electronics,212.59,10.37,wallet,US,completed
O071681,S00512,B12060,2026-08-27 13:16:00,sneakers_streetwear,184.6,13.76,card,US,completed
O071682,S00310,B03935,2026-08-27 13:17:55,electronics,162.25,13.0,card,US,completed
O071682,S00310,B03935,2026-08-27 13:17:55,electronics,162.25,13.0,card,US,completed
O071683,S00586,B12146,2026-08-27 13:21:00,fashion_vintage,15.48,8.15,card,US,completed
O071684,S00041,B05448,2026-08-27 13:23:02,cards_collectibles,121.06,6.11,card,US,completed
O071685,S00992,B00776,2026-08-27 13:24:23,fashion_vintage,38.14,5.07,wallet,US,completed
O071686,S01243,B10200,2026-08-27 13:25:49,fashion_vintage,18.05,7.09,wallet,US,completed
O071687,S00253,B14387,2026-08-27 13:27:28,fashion_vintage,73.25,12.05,card,US,completed
O071688,S00252,B12146,2026-08-27 13:29:54,sneakers_streetwear,138.94,11.54,wallet,US,completed
O071689,S01218,B03083,2026-08-27 13:34:19,sneakers_streetwear,223.29,13.25,wallet,US,completed
O071690,S00804,B08215,2026-08-27 13:35:45,fashion_vintage,21.0,7.57,card,US,completed
O071691,S01187,B14310,2026-08-27 13:36:05,fashion_vintage,24.74,6.47,card,US,completed
O071692,S00924,B06669,2026-08-27 13:37:45,cards_collectibles,79.05,5.57,wallet,GB,completed
O071693,S01157,B01495,2026-08-27 13:40:52,fashion_vintage,43.68,10.28,card,FR,completed
O071694,S00079,B09935,2026-08-27 13:41:10,fashion_vintage,55.58,8.26,card,US,completed
O071695,S00323,B12645,2026-08-27 13:50:29,fashion_vintage,23.81,5.8,card,GB,completed
O071696,S00937,B04808,2026-08-27 13:51:22,fashion_vintage,17.72,7.09,card,US,completed
O071697,S01868,B05416,2026-08-27 13:51:35,fashion_vintage,19.43,6.61,wallet,DE,completed
O071698,S01415,B03083,2026-08-27 13:52:06,fashion_vintage,40.26,10.27,card,US,completed
O071699,S00429,B04455,2026-08-27 13:53:30,fashion_vintage,26.49,6.12,wallet,US,completed
O071700,S01387,B04821,2026-08-27 13:55:34,sneakers_streetwear,110.93,8.5,card,US,completed
O071701,S01858,B01691,2026-08-27 13:56:39,fashion_vintage,27.82,11.68,bank,US,completed
O071702,S01001,B10511,2026-08-27 13:59:06,fashion_vintage,28.21,7.87,card,US,completed
O071703,S01737,B05609,2026-08-27 13:59:57,fashion_vintage,26.84,6.85,wallet,US,completed
O071704,S00370,B03627,2026-08-27 14:00:41,fashion_vintage,17.71,7.92,card,US,completed
O071705,S00638,B04077,2026-08-27 14:05:24,cards_collectibles,22.98,9.46,card,US,completed
O071706,S01448,B04756,2026-08-27 14:09:47,fashion_vintage,88.86,6.23,card,US,completed
O071706,S01448,B04756,2026-08-27 14:09:47,fashion_vintage,88.86,6.23,card,US,completed
O071707,S01926,B04213,2026-08-27 14:11:33,sneakers_streetwear,96.59,5.97,card,US,completed
O071708,S01952,B14170,2026-08-27 14:12:54,fashion_vintage,36.75,11.01,card,US,refunded
O071709,S00076,B00798,2026-08-27 14:14:10,cards_collectibles,307.74,13.01,card,DE,completed
O071710,S01319,B12688,2026-08-27 14:14:28,sneakers_streetwear,87.91,7.1,wallet,US,completed
O071711,S01433,B03576,2026-08-27 14:17:26,fashion_vintage,29.92,7.78,card,US,completed
O071712,S01434,B07216,2026-08-27 14:18:40,fashion_vintage,19.78,7.43,card,US,completed
O071713,S01208,B00767,2026-08-27 14:19:10,fashion_vintage,43.43,10.92,wallet,FR,completed
O071714,S00230,B04643,2026-08-27 14:20:41,fashion_vintage,17.36,5.27,wallet,GB,completed
O071715,S00134,B08702,2026-08-27 14:20:44,fashion_vintage,56.92,11.95,card,CA,completed
O071716,S01440,B09346,2026-08-27 14:22:06,fashion_vintage,17.96,4.73,card,US,completed
O071717,S00507,B08781,2026-08-27 14:22:33,electronics,273.11,8.6,card,US,completed
O071718,S00954,B14349,2026-08-27 14:23:56,sneakers_streetwear,291.61,14.5,card,CA,completed
O071719,S00135,B07477,2026-08-27 14:27:26,fashion_vintage,23.49,6.85,card,US,completed
O071720,S01123,B01167,2026-08-27 14:27:39,fashion_vintage,31.18,11.31,card,US,completed
O071721,S00897,B06669,2026-08-27 14:27:54,fashion_vintage,15.65,6.9,card,US,completed
O071722,S00594,B11620,2026-08-27 14:28:20,fashion_vintage,19.19,11.54,wallet,US,completed
O071723,S01405,B12859,2026-08-27 14:29:35,electronics,414.85,13.28,card,US,completed
O071724,S01348,B07800,2026-08-27 14:29:42,fashion_vintage,19.59,4.99,card,US,completed
O071725,S01150,B12471,2026-08-27 14:31:13,fashion_vintage,23.24,10.29,card,US,completed
O071726,S00377,B02987,2026-08-27 14:34:18,fashion_vintage,26.31,5.91,card,US,completed
O071727,S01231,B00937,2026-08-27 14:35:24,electronics,384.45,13.8,card,US,completed
O071728,S01570,B08716,2026-08-27 14:36:22,sneakers_streetwear,209.02,10.36,card,US,completed
O071729,S00165,B01246,2026-08-27 14:40:47,fashion_vintage,18.19,6.6,card,US,completed
O071730,S01682,B02167,2026-08-27 14:44:32,fashion_vintage,18.59,6.2,card,GB,completed
O071731,S00409,B03083,2026-08-27 14:46:17,fashion_vintage,39.36,7.65,card,US,completed
O071732,S00275,B05053,2026-08-27 14:47:09,fashion_vintage,57.28,8.3,card,US,completed
O071733,S00457,B03083,2026-08-27 14:47:33,electronics,185.53,9.21,wallet,US,completed
O071734,S00742,B11712,2026-08-27 14:48:38,cards_collectibles,27.57,6.91,card,US,completed
O071735,S00659,B01638,2026-08-27 14:54:55,sneakers_streetwear,135.17,12.03,card,CA,completed
O071736,S00228,B12220,2026-08-27 14:55:27,cards_collectibles,43.9,9.9,card,US,completed
O071737,S00805,B09653,2026-08-27 14:57:25,sneakers_streetwear,193.12,6.16,card,US,completed
O071738,S00221,B01959,2026-08-27 14:58:17,fashion_vintage,28.35,11.35,card,US,completed
O071739,S01424,B03256,2026-08-27 14:59:18,fashion_vintage,19.31,7.03,card,US,completed
O071740,S01471,B03298,2026-08-27 15:01:25,fashion_vintage,19.91,9.18,wallet,GB,completed
O071741,S00095,B00499,2026-08-27 15:05:30,fashion_vintage,36.9,5.71,wallet,US,completed
O071742,S00933,B09167,2026-08-27 15:05:36,electronics,511.59,10.65,card,US,completed
O071743,S01639,B09736,2026-08-27 15:08:58,cards_collectibles,176.78,11.33,wallet,US,completed
O071744,S00189,B03402,2026-08-27 15:09:33,cards_collectibles,150.05,9.52,card,US,completed
O071745,S00169,B13797,2026-08-27 15:10:49,fashion_vintage,20.05,5.31,card,US,completed
O071746,S01618,B12929,2026-08-27 15:13:09,fashion_vintage,16.01,12.05,card,US,completed
O071747,S01572,B05981,2026-08-27 15:13:17,electronics,189.21,10.63,wallet,US,completed
O071748,S00281,B06218,2026-08-27 15:16:33,fashion_vintage,57.65,8.94,wallet,US,completed
O071749,S00907,B01347,2026-08-27 15:17:27,fashion_vintage,28.45,12.1,card,GB,completed
O071750,S00385,B05499,2026-08-27 15:17:41,cards_collectibles,21.87,10.21,wallet,AU,completed
O071751,S01987,B13977,2026-08-27 15:17:54,fashion_vintage,60.96,11.96,bank,DE,completed
O071752,S00846,B04991,2026-08-27 15:18:16,fashion_vintage,17.94,9.39,card,US,completed
O071752,S00846,B04991,2026-08-27 15:18:16,fashion_vintage,17.94,9.39,card,US,completed
O071753,S00251,B03083,2026-08-27 15:19:16,fashion_vintage,35.74,7.32,card,CA,completed
O071754,S00913,B06669,2026-08-27 15:19:33,watches_jewelry_luxury,606.19,13.98,card,AU,completed
O071755,S00817,B00965,2026-08-27 15:22:43,sneakers_streetwear,96.47,5.53,wallet,US,completed
O071756,S00765,B07521,2026-08-27 15:23:57,fashion_vintage,55.46,6.67,card,US,completed
O071757,S01980,B04666,2026-08-27 15:25:14,fashion_vintage,29.4,9.93,wallet,CA,completed
O071758,S01876,B10242,2026-08-27 15:26:41,fashion_vintage,52.81,5.96,wallet,US,completed
O071759,S00761,B06124,2026-08-27 15:28:20,watches_jewelry_luxury,673.21,13.18,bank,US,completed
O071760,S01800,B08190,2026-08-27 15:30:22,fashion_vintage,15.91,10.61,card,US,completed
O071761,S01076,B10540,2026-08-27 15:30:24,fashion_vintage,19.06,6.66,wallet,GB,completed
O071762,S00564,B07079,2026-08-27 15:30:34,electronics,165.47,11.3,card,US,completed
O071763,S01698,B02650,2026-08-27 15:32:29,sneakers_streetwear,181.71,8.78,card,US,completed
O071764,S00617,B11743,2026-08-27 15:34:06,sneakers_streetwear,162.79,7.15,card,US,refunded
O071765,S01402,B09900,2026-08-27 15:37:24,fashion_vintage,21.46,12.1,wallet,US,completed
O071766,S00794,B12034,2026-08-27 15:37:50,watches_jewelry_luxury,8226.05,60.0,card,US,completed
O071767,S00852,B04425,2026-08-27 15:38:29,sneakers_streetwear,107.24,12.22,card,US,completed
O071768,S00422,B02056,2026-08-27 15:39:32,electronics,-161.87,7.07,wallet,US,completed
O071769,S01662,B03510,2026-08-27 15:40:47,fashion_vintage,43.58,6.18,wallet,US,completed
O071770,S01906,B01375,2026-08-27 15:50:35,fashion_vintage,64.17,6.44,card,US,completed
O071771,S00003,B04795,2026-08-27 15:51:23,fashion_vintage,16.02,9.18,wallet,US,completed
O071772,S00366,B02574,2026-08-27 15:51:46,cards_collectibles,36.03,4.83,card,US,completed
O071773,S00752,B09019,2026-08-27 15:53:54,fashion_vintage,19.7,8.67,wallet,US,completed
O071774,S01108,B02827,2026-08-27 15:54:28,fashion_vintage,54.89,7.52,card,GB,completed
O071775,S01175,B12651,2026-08-27 15:55:49,cards_collectibles,204.34,7.63,card,US,completed
O071776,S00323,B10900,2026-08-27 15:58:02,fashion_vintage,38.41,12.37,card,GB,refunded
O071777,S01402,B02073,2026-08-27 16:02:08,fashion_vintage,19.25,6.61,wallet,US,completed
O071778,S01936,B07174,2026-08-27 16:02:25,fashion_vintage,17.55,11.58,card,US,completed
O071779,S01632,B08698,2026-08-27 16:05:00,fashion_vintage,22.38,9.8,card,US,completed
O071780,S01070,B13549,2026-08-27 16:07:06,sneakers_streetwear,102.64,5.7,card,US,completed
O071781,S01416,B02677,2026-08-27 16:09:51,fashion_vintage,28.67,7.83,card,US,completed
O071782,S00628,B08442,2026-08-27 16:10:06,fashion_vintage,44.06,6.91,bank,DE,completed
O071783,S01567,B02860,2026-08-27 16:10:09,fashion_vintage,35.01,4.98,card,US,completed
O071784,S01200,B06060,2026-08-27 16:10:55,fashion_vintage,45.1,12.21,wallet,GB,completed
O071785,S01091,B00388,2026-08-27 16:17:59,sneakers_streetwear,116.86,11.83,wallet,US,completed
O071786,S01557,B08333,2026-08-27 16:18:15,fashion_vintage,39.53,10.83,card,US,completed
O071787,S00697,B04479,2026-08-27 16:19:05,fashion_vintage,18.54,9.91,card,GB,completed
O071788,S00547,B04298,2026-08-27 16:20:44,fashion_vintage,48.9,12.34,wallet,US,completed
O071789,S01818,B02057,2026-08-27 16:20:57,sneakers_streetwear,86.46,8.18,card,US,completed
O071790,S01192,B10131,2026-08-27 16:23:02,fashion_vintage,19.37,6.68,card,US,completed
O071791,S00401,B03083,2026-08-27 16:23:57,fashion_vintage,22.76,10.7,card,DE,completed
O071792,S00079,B09756,2026-08-27 16:25:00,fashion_vintage,26.98,4.31,card,US,completed
O071793,S00910,B04203,2026-08-27 16:25:22,watches_jewelry_luxury,852.79,13.99,card,US,completed
O071794,S00254,B01579,2026-08-27 16:27:16,fashion_vintage,32.37,11.4,wallet,US,completed
O071795,S01450,B11293,2026-08-27 16:27:54,fashion_vintage,63.46,10.14,wallet,US,completed
O071796,S00397,B08065,2026-08-27 16:31:25,fashion_vintage,39.46,11.82,card,US,completed
O071797,S01935,B11398,2026-08-27 16:32:03,fashion_vintage,24.47,4.43,wallet,US,completed
O071798,S01448,B12482,2026-08-27 16:34:33,fashion_vintage,16.58,11.65,card,US,completed
O071799,S01649,B00786,2026-08-27 16:34:43,electronics,224.23,9.72,wallet,US,completed
O071800,S01930,B11546,2026-08-27 16:35:03,fashion_vintage,15.0,10.7,bank,US,completed
O071801,S00526,B06124,2026-08-27 16:36:41,fashion_vintage,22.83,8.91,card,GB,completed
O071802,S01663,B02701,2026-08-27 16:38:30,sneakers_streetwear,108.81,6.07,wallet,US,refunded
O071803,S00891,B09898,2026-08-27 16:42:13,fashion_vintage,24.34,10.68,wallet,US,completed
O071804,S01256,B03286,2026-08-27 16:43:27,electronics,772.57,19.39,card,US,completed
O071805,S01724,B07521,2026-08-27 16:46:21,fashion_vintage,20.8,10.67,card,DE,completed
O071806,S01761,B10134,2026-08-27 16:46:21,fashion_vintage,37.44,8.6,card,US,completed
O071807,S00945,B02404,2026-08-27 16:46:59,sneakers_streetwear,95.75,5.19,card,US,completed
O071808,S01911,B05753,2026-08-27 16:48:20,fashion_vintage,34.07,4.82,card,CA,completed
O071809,S00420,B09390,2026-08-27 16:50:16,fashion_vintage,34.21,11.77,card,GB,completed
O071810,S01258,B09529,2026-08-27 16:55:25,sneakers_streetwear,402.28,10.69,wallet,US,completed
O071811,S00565,B06731,2026-08-27 16:55:55,electronics,192.48,13.32,card,US,completed
O071812,S00289,B01167,2026-08-27 16:56:47,sneakers_streetwear,112.34,10.66,wallet,US,completed
O071813,S00430,B03549,2026-08-27 16:56:53,fashion_vintage,43.26,11.98,card,US,completed
O071814,S00210,B06941,2026-08-27 16:59:48,fashion_vintage,19.1,7.96,card,US,completed
O071815,S01965,B00583,2026-08-27 17:01:58,cards_collectibles,505.18,9.72,card,US,completed
O071816,S01774,B03073,2026-08-27 17:02:31,sneakers_streetwear,103.05,5.58,wallet,US,completed
O071817,S01608,B00694,2026-08-27 17:04:37,fashion_vintage,35.17,5.2,wallet,US,completed
O071818,S01906,B04360,2026-08-27 17:05:26,fashion_vintage,24.84,10.02,bank,US,completed
O071819,S01295,B00215,2026-08-27 17:10:46,sneakers_streetwear,150.27,10.76,wallet,US,completed
O071820,S00623,B12293,2026-08-27 17:15:14,fashion_vintage,90.88,8.77,card,US,completed
O071821,S00004,B12487,2026-08-27 17:16:18,cards_collectibles,260.88,14.57,wallet,US,refunded
O071822,S00016,B05235,2026-08-27 17:19:28,fashion_vintage,31.3,10.51,card,US,refunded
O071823,S01164,B00925,2026-08-27 17:20:06,fashion_vintage,17.22,5.91,card,US,completed
O071824,S01181,B11726,2026-08-27 17:22:17,electronics,455.86,12.04,card,US,completed
O071825,S00394,B07774,2026-08-27 17:22:22,sneakers_streetwear,92.77,5.03,card,GB,completed
O071826,S00567,B12546,2026-08-27 17:22:26,sneakers_streetwear,127.41,7.45,card,DE,completed
O071827,S00989,B09613,2026-08-27 17:25:48,cards_collectibles,333.98,12.94,card,DE,completed
O071828,S01114,B02304,2026-08-27 17:28:21,cards_collectibles,205.62,7.25,bank,US,completed
O071829,S00189,B01986,2026-08-27 17:28:27,cards_collectibles,21.51,6.62,card,US,completed
O071830,S00388,B04126,2026-08-27 17:29:06,fashion_vintage,32.63,5.25,bank,CA,completed
O071831,S01878,B01311,2026-08-27 17:31:38,sneakers_streetwear,233.39,10.6,card,US,completed
O071832,S01748,B03083,2026-08-27 17:31:46,cards_collectibles,109.29,9.9,card,US,completed
O071833,S00470,B12753,2026-08-27 17:32:01,sneakers_streetwear,82.94,7.33,card,US,completed
O071834,S00471,B02835,2026-08-27 17:33:28,sneakers_streetwear,87.97,7.11,card,DE,completed
O071835,S00258,B02760,2026-08-27 17:33:45,sneakers_streetwear,84.08,5.94,card,CA,completed
O071836,S00635,B11150,2026-08-27 17:35:07,fashion_vintage,27.85,4.99,wallet,US,completed
O071837,S01744,B06428,2026-08-27 17:38:45,electronics,378.0,14.36,card,US,completed
O071838,S00471,B11907,2026-08-27 17:38:57,sneakers_streetwear,172.59,8.0,wallet,DE,completed
O071839,S01179,B12989,2026-08-27 17:41:19,fashion_vintage,40.68,5.59,card,US,completed
O071840,S01585,B02827,2026-08-27 17:45:49,cards_collectibles,92.72,12.37,card,US,completed
O071841,S01876,B04018,2026-08-27 17:46:15,fashion_vintage,16.58,11.12,card,US,completed
O071842,S00276,B07140,2026-08-27 17:48:36,fashion_vintage,74.0,10.43,wallet,US,completed
O071843,S01962,B03393,2026-08-27 17:49:42,cards_collectibles,371.1,10.27,card,US,completed
O071844,S01372,B09400,2026-08-27 17:50:02,fashion_vintage,22.68,7.86,card,US,completed
O071845,S01612,B09173,2026-08-27 17:53:32,fashion_vintage,16.15,6.06,card,US,completed
O071846,S00615,B04826,2026-08-27 17:58:29,fashion_vintage,29.45,4.6,card,US,completed
O071847,S01090,B04129,2026-08-27 17:58:40,fashion_vintage,97.99,11.29,card,AU,completed
O071848,S01996,B07521,2026-08-27 17:58:46,electronics,210.62,7.23,card,CA,completed
O071849,S00019,B03400,2026-08-27 17:59:37,electronics,119.74,6.58,card,US,completed
O071850,S01985,B06669,2026-08-27 18:00:57,cards_collectibles,27.97,7.35,wallet,GB,completed
O071851,S00907,B08785,2026-08-27 18:01:42,fashion_vintage,20.41,11.07,card,GB,completed
O071852,S00465,B08599,2026-08-27 18:02:18,fashion_vintage,23.21,8.55,wallet,GB,completed
O071853,S00470,B01446,2026-08-27 18:02:41,sneakers_streetwear,204.92,10.43,wallet,US,completed
O071854,S00079,B04864,2026-08-27 18:02:44,fashion_vintage,25.12,7.99,card,US,completed
O071855,S00537,B08655,2026-08-27 18:05:08,cards_collectibles,48.76,11.45,card,US,completed
O071856,S01975,B10675,2026-08-27 18:05:16,electronics,777.57,16.35,wallet,US,completed
O071857,S00709,B02827,2026-08-27 18:06:19,electronics,621.26,17.04,wallet,US,completed
O071858,S01569,B01986,2026-08-27 18:07:22,fashion_vintage,16.14,6.19,card,CA,completed
O071859,S01132,B02827,2026-08-27 18:10:05,sneakers_streetwear,107.11,11.67,card,US,completed
O071860,S00409,B11411,2026-08-27 18:11:03,fashion_vintage,25.11,9.64,card,US,completed
O071861,S00730,B07374,2026-08-27 18:11:19,fashion_vintage,21.36,5.58,card,US,completed
O071862,S01781,B08477,2026-08-27 18:11:37,fashion_vintage,23.27,8.55,card,US,completed
O071863,S01407,B07613,2026-08-27 18:12:21,watches_jewelry_luxury,549.97,14.79,wallet,DE,completed
O071864,S00860,B02028,2026-08-27 18:12:57,fashion_vintage,23.34,4.81,wallet,CA,completed
O071865,S01535,B00037,2026-08-27 18:13:54,sneakers_streetwear,243.55,14.36,card,US,completed
O071866,S00913,B08952,2026-08-27 18:14:24,watches_jewelry_luxury,808.34,14.83,card,US,completed
O071867,S01338,B05804,2026-08-27 18:15:00,fashion_vintage,45.63,7.22,card,US,refunded
O071868,S00306,B08485,2026-08-27 18:16:32,electronics,327.78,7.82,card,US,completed
O071869,S01830,B05637,2026-08-27 18:16:50,fashion_vintage,33.1,9.17,wallet,US,completed
O071870,S00734,B13706,2026-08-27 18:17:02,sneakers_streetwear,175.92,9.29,card,US,completed
O071871,S00065,B13221,2026-08-27 18:17:07,fashion_vintage,19.87,11.83,card,US,completed
O071872,S00893,B01826,2026-08-27 18:20:39,fashion_vintage,55.75,8.24,wallet,CA,completed
O071873,S01453,B10937,2026-08-27 18:20:59,sneakers_streetwear,167.47,7.7,card,US,completed
O071874,S00985,B07692,2026-08-27 18:22:16,fashion_vintage,34.91,4.45,card,CA,completed
O071875,S01443,B05039,2026-08-27 18:22:50,electronics,130.93,9.39,card,US,completed
O071876,S01388,B03083,2026-08-27 18:24:51,electronics,220.56,12.61,card,US,completed
O071877,S01731,B08695,2026-08-27 18:25:09,fashion_vintage,37.79,9.81,card,AU,completed
O071878,S00037,B05320,2026-08-27 18:25:26,fashion_vintage,18.66,11.34,bank,US,completed
O071879,S00567,B12344,2026-08-27 18:26:29,sneakers_streetwear,312.03,8.11,card,DE,completed
O071880,S01861,B06669,2026-08-27 18:26:58,cards_collectibles,68.45,8.62,card,US,completed
O071881,S00399,B13342,2026-08-27 18:30:26,fashion_vintage,23.31,7.12,card,US,completed
O071882,S01788,B02959,2026-08-27 18:31:13,electronics,181.84,13.43,card,US,completed
O071883,S00613,B05157,2026-08-27 18:31:31,fashion_vintage,97.9,10.03,card,US,completed
O071884,S00442,B07905,2026-08-27 18:31:58,fashion_vintage,25.53,7.06,card,FR,completed
O071885,S00004,B10776,2026-08-27 18:33:15,cards_collectibles,35.44,10.07,wallet,US,completed
O071886,S01901,B11416,2026-08-27 18:33:23,fashion_vintage,64.37,5.92,wallet,GB,completed
O071887,S00965,B03923,2026-08-27 18:33:57,fashion_vintage,18.04,9.35,card,GB,completed
O071888,S00789,B02407,2026-08-27 18:34:29,fashion_vintage,49.63,5.3,wallet,US,completed
O071889,S01400,B05462,2026-08-27 18:34:34,fashion_vintage,21.42,8.76,card,US,completed
O071890,S01157,B06014,2026-08-27 18:35:21,fashion_vintage,34.87,8.85,card,FR,completed
O071891,S01280,B10509,2026-08-27 18:36:31,cards_collectibles,168.11,12.56,card,US,completed
O071892,S01438,B03177,2026-08-27 18:39:17,fashion_vintage,35.83,10.25,card,CA,completed
O071893,S01604,B05561,2026-08-27 18:41:58,fashion_vintage,31.29,7.61,card,US,completed
O071894,S00428,B03368,2026-08-27 18:43:36,fashion_vintage,20.46,7.44,card,US,completed
O071895,S00608,B04403,2026-08-27 18:43:58,fashion_vintage,36.37,9.34,card,US,completed
O071896,S00660,B14173,2026-08-27 18:46:32,fashion_vintage,68.54,6.94,wallet,US,completed
O071897,S01178,B08866,2026-08-27 18:53:35,cards_collectibles,80.18,12.6,wallet,US,completed
O071898,S00846,B03190,2026-08-27 18:57:47,fashion_vintage,24.0,10.04,card,US,completed
O071899,S00399,B07751,2026-08-27 18:59:36,fashion_vintage,16.02,8.66,wallet,US,completed
O071900,S01809,B14262,2026-08-27 19:01:31,fashion_vintage,17.64,7.51,card,GB,completed
O071901,S00034,B08828,2026-08-27 19:02:27,fashion_vintage,37.0,6.85,card,US,completed
O071902,S00734,B01240,2026-08-27 19:04:28,sneakers_streetwear,205.03,12.19,wallet,US,completed
O071903,S01217,B04235,2026-08-27 19:07:17,sneakers_streetwear,102.55,10.54,card,US,completed
O071904,S01472,B03527,2026-08-27 19:07:32,fashion_vintage,34.38,6.64,wallet,US,completed
O071905,S00840,B03083,2026-08-27 19:07:42,fashion_vintage,50.34,5.1,card,US,completed
O071906,S01081,B03400,2026-08-27 19:08:31,fashion_vintage,105.52,9.87,card,US,completed
O071907,S01557,B12900,2026-08-27 19:09:24,fashion_vintage,18.88,6.27,card,US,completed
O071908,S01499,B09098,2026-08-27 19:11:17,fashion_vintage,25.68,5.65,bank,US,completed
O071909,S00298,B00434,2026-08-27 19:12:02,cards_collectibles,116.39,9.97,card,US,completed
O071910,S01849,B04644,2026-08-27 19:12:34,watches_jewelry_luxury,1524.47,19.27,card,US,refunded
O071911,S01238,B12172,2026-08-27 19:13:23,fashion_vintage,31.51,8.46,card,DE,completed
O071912,S00546,B14218,2026-08-27 19:15:19,fashion_vintage,86.35,8.64,card,US,completed
O071913,S00632,B05654,2026-08-27 19:15:30,cards_collectibles,49.88,5.18,wallet,US,completed
O071914,S01462,B05828,2026-08-27 19:15:36,cards_collectibles,101.62,11.53,card,US,completed
O071915,S00835,B01347,2026-08-27 19:16:14,sneakers_streetwear,117.69,6.99,card,US,completed
O071916,S00114,B00205,2026-08-27 19:16:51,fashion_vintage,28.15,4.61,card,US,completed
O071917,S01243,B01770,2026-08-27 19:17:10,fashion_vintage,24.8,12.08,wallet,US,completed
O071918,S00176,B02238,2026-08-27 19:17:11,fashion_vintage,88.27,11.58,card,US,completed
